Time,Ax,Ay,Fx_WC_L1,Fx_WC_L2,Fx_WC_R1,Fx_WC_R2,Fy_WC_L1,Fy_WC_L2,Fy_WC_R1,Fy_WC_R2,Fz_WC_L1,Fz_WC_L2,Fz_WC_R1,Fz_WC_R2,Mx_WC_L1,Mx_WC_L2,Mx_WC_R1,Mx_WC_R2,My_WC_L1,My_WC_L2,My_WC_R1,My_WC_R2,Mz_WC_L1,Mz_WC_L2,Mz_WC_R1,Mz_WC_R2
4.575, 0.0064975029405, -0.004612375662374, -12.76540815908, 54.31570539919, -13.40743335389, 53.1777093126, -47.88077490747, -13.2019040877, 38.88762357736, 16.32091202307, 923.2324358275, 748.7888717896, 907.1377250008, 706.3402461611, -7.926907977002, 2.945229533632, 5.329449761977, -2.058292478243, 0.564415993525, -15.2766749358, 0.5439385043832, -14.96928317871, 0.9749612145999, 1.545442969298, -0.9411058365454, -1.71150167243
4.6, 0.005573956878838, -0.004911522251697, -12.94230976376, 52.63507686797, -13.3316215145, 51.70364361255, -49.05929020648, -13.77229641659, 38.44338610981, 15.71630135252, 928.6954898015, 751.6298662547, 908.2802054782, 708.2197694436, -8.214552692414, 2.855331919097, 5.235155343031, -2.2031865496, 0.5528933320355, -14.82187069043, 0.5286338701886, -14.56751612041, 0.9906313279203, 1.573142342881, -0.9209894608872, -1.687649357739
4.625, 0.004651248893143, -0.003798252031343, -13.0705503759, 51.00376533678, -13.25711666164, 50.24127509052, -48.79135413949, -13.34006166032, 39.5545112927, 16.05888221223, 930.0637819686, 751.129989181, 908.8597357653, 711.1620284994, -8.12713281442, 3.006992106121, 5.573273599597, -2.101111226628, 0.5503335210484, -14.37662638871, 0.5167732396291, -14.16667256862, 0.9882005110457, 1.582348192827, -0.921400749185, -1.679745694318
4.65, 0.003732080575718, -0.003193333291071, -13.14063391355, 49.38829761803, -13.22061386802, 48.79729756077, -48.72281641787, -13.36536607431, 40.48012569138, 15.94773378185, 932.6036261984, 750.4896966589, 909.3651884879, 713.9907106642, -8.088085022453, 3.021259767102, 5.853018306225, -2.13264356183, 0.5389535965497, -13.93335466459, 0.516094164085, -13.76915369454, 0.9874180732375, 1.593003912162, -0.9232911372647, -1.670326196584
4.675, 0.002871537718416, -0.002386129227224, -13.15535281915, 47.85880070235, -13.13767151832, 47.43471108315, -48.30177282332, -13.23390585961, 41.6491614336, 16.02123105851, 932.9121506391, 750.4154415228, 908.387746145, 715.0704092826, -7.965187586359, 3.0779257049, 6.204259131032, -2.102426007072, 0.5276391517116, -13.51228872607, 0.5080308465416, -13.39256896162, 0.983477334188, 1.599803691439, -0.9298729555649, -1.663626615805
4.7, 0.002039899897798, -0.001575311840318, -13.14098997095, 46.39715360253, -13.04481661425, 46.11286718004, -47.80722408654, -13.15647825102, 42.88239558547, 16.19773897608, 931.09617137, 747.9980284594, 906.4340597782, 714.4022914735, -7.83519763999, 3.093003307955, 6.574367488983, -2.03177771895, 0.520909928646, -13.10892215535, 0.5004864761975, -13.02673141126, 0.9791487143963, 1.60386412825, -0.9392899036303, -1.658806035622
4.725, 0.001233688757471, -0.0009652599712302, -13.1057558189, 44.9995332832, -12.97115706215, 44.82232336819, -47.37413325861, -13.24190020779, 43.90784160307, 16.285076779, 928.9686685139, 745.2209483578, 904.4775528824, 713.2724948228, -7.723692543642, 3.05569013631, 6.882199737375, -1.985110039354, 0.5135295854752, -12.72306448729, 0.4979171125706, -12.6696667179, 0.9757446108863, 1.608091953794, -0.9481422937164, -1.654209284769
4.75, 0.0004503532261986, -0.0004253412055911, -13.07629766906, 43.64286252686, -12.90235749241, 43.56902660245, -46.88099441204, -13.31308505688, 44.7705812568, 16.3616288683, 927.7167240412, 743.4141388416, 902.7776931645, 712.3113999076, -7.589096667304, 3.029003835066, 7.140229945554, -1.945200918621, 0.5074910751601, -12.34877368728, 0.4953603224921, -12.32311256293, 0.9719640556214, 1.611917728866, -0.9560448552906, -1.650412572569
4.775, -0.000306239440679, -7.22177661381e-05, -13.05626135295, 42.33746384287, -12.841273772, 42.35104112623, -46.46101901253, -13.44739046939, 45.35297754845, 16.31912868522, 927.1308126746, 742.2868360038, 901.8585851229, 711.9676140078, -7.470839718359, 2.988986175486, 7.31292728405, -1.946230269892, 0.5032389846989, -11.98898012639, 0.491242940282, -11.98678684615, 0.9689485123047, 1.616134082278, -0.9614103462257, -1.64645725882
4.8, -0.001033143551361, 6.40842339803e-05, -13.03709969697, 41.09013074166, -12.79804584319, 41.16893897136, -46.18013906328, -13.67959291394, 45.65491539544, 16.13611507072, 927.0500473557, 741.5594434567, 901.5576723115, 711.9557000828, -7.388769079896, 2.923776444052, 7.402121056945, -1.991124342047, 0.4978951698803, -11.64574016982, 0.4883333786022, -11.66101630076, 0.9671727590521, 1.621062031537, -0.9640544523155, -1.641794850299
4.825, -0.001732632418432, 0.0001279771725704, -13.02478546574, 39.88804717634, -12.76366101858, 40.02485081723, -45.95300130365, -13.90409038814, 45.83191196267, 15.94160359689, 927.4410440808, 741.1644840206, 901.4391290154, 711.8449760693, -7.319236263958, 2.862798172655, 7.454814604503, -2.039268551425, 0.4924076433271, -11.31575830843, 0.485376617413, -11.34646132935, 0.9657597906027, 1.62574579173, -0.965350398744, -1.637261158132
4.85, -0.002407019505584, 0.0001331987361605, -13.02061339779, 38.72765609117, -12.73465565259, 38.91409031263, -45.79545186535, -14.12447805706, 45.91752880302, 15.74759227257, 927.9754853627, 740.8163732641, 901.4938890464, 711.6792845944, -7.268938392955, 2.802534861082, 7.480589298631, -2.087587034812, 0.4878612282156, -10.99807710089, 0.4814070271081, -11.04191998124, 0.9648741883128, 1.630099299388, -0.9656137483919, -1.633005496454
4.875, -0.003057152793852, 6.407034067833e-05, -13.01853613602, 37.61032644299, -12.71493113972, 37.83383488471, -45.73059712274, -14.36539390941, 45.91612768469, 15.53383537716, 928.4909633844, 740.4354352445, 901.6711659035, 711.5063305696, -7.245359112894, 2.735482998626, 7.481065533151, -2.142069265966, 0.4831312272052, -10.69297336334, 0.4778428105369, -10.74655383384, 0.9647401172614, 1.634346527842, -0.9649459551975, -1.628854768701
4.9, -0.003684214293752, -1.596620905451e-05, -13.01911177913, 36.53105209973, -12.70058910643, 36.78609324367, -45.70480808891, -14.58098257286, 45.89322293488, 15.34595960569, 929.0324015984, 740.1323967132, 901.8051672281, 711.2614530746, -7.233020931364, 2.675710327711, 7.475768844156, -2.189135743411, 0.4783521519142, -10.39894840093, 0.4745132651314, -10.46072893399, 0.9648565137656, 1.638137239034, -0.9640079010841, -1.625148879162
4.925, -0.004288696300845, -9.142321880915e-05, -13.02324847578, 35.48879510021, -12.68851075235, 35.77149800331, -45.70277742316, -14.76440403929, 45.86583628902, 15.18958839936, 929.536582992, 739.8664338729, 901.9230926051, 711.0094655696, -7.227985548324, 2.624820153385, 7.469247561086, -2.227752295643, 0.4741643694667, -10.11554723778, 0.470786987189, -10.18447337924, 0.9651054317399, 1.641404324972, -0.9629936385509, -1.621971688139
4.95, -0.004870173848278, -0.0001792017717225, -13.0281022614, 34.48619045016, -12.68036822798, 34.79035565003, -45.73351936633, -14.93579344527, 45.82221897481, 15.0436189208, 929.9596510827, 739.5934948251, 902.065863912, 710.797110421, -7.233002019276, 2.576809868955, 7.457905633585, -2.264226620321, 0.4701171159817, -9.843337523828, 0.4672357057721, -9.91774730699, 0.9655854873854, 1.644336404576, -0.9618297128954, -1.619136144611
4.975, -0.005428615884281, -0.0002592485398375, -13.03340785544, 33.52231025774, -12.67508629459, 33.84453536234, -45.77403113364, -15.08299157676, 45.7819101778, 14.92002901659, 930.351937299, 739.3566148119, 902.1834818761, 710.581300016, -7.241199665726, 2.535576716687, 7.447565339853, -2.294714172408, 0.4661017336291, -9.581966270337, 0.4639512520552, -9.660937136995, 0.9660830303438, 1.646868544631, -0.9607202356182, -1.616692650964
5, -0.005964185648409, -0.0003230271016232, -13.03999576919, 32.59634507054, -12.67093052658, 32.93487671969, -45.81306101672, -15.20263536134, 45.75270235483, 14.82251683356, 930.7136692989, 739.1441715254, 902.2857856371, 710.3676471344, -7.249379462524, 2.501998688837, 7.440332855492, -2.318189635687, 0.4624375098295, -9.331129924818, 0.4605857409419, -9.414193751262, 0.9665051058445, 1.648983142011, -0.9597458886055, -1.614657961669
5.025, -0.006476820264962, -0.0003826508964679, -13.04681432943, 31.70929939415, -12.66856824754, 32.06125540137, -45.85746210549, -15.30818645894, 45.72477562306, 14.73785718297, 931.0260327666, 738.9278869733, 902.4029169646, 710.1788253184, -7.259557067135, 2.472065090035, 7.433243920117, -2.338549780324, 0.4589740197481, -9.09103556486, 0.4573309518147, -9.17743220253, 0.9669269456878, 1.650812105922, -0.9588224991369, -1.61290524174
5.05, -0.006966676209783, -0.0004344776362485, -13.05352345246, 30.86066340296, -12.66783982089, 31.22406296349, -45.90109081795, -15.39890386219, 45.70222796024, 14.66683645044, 931.3123931103, 738.7259418963, 902.5158487899, 709.9968794623, -7.269813646998, 2.446199360095, 7.427586827218, -2.355362863096, 0.4555913784741, -8.861502674164, 0.4543009377882, -8.950706686254, 0.9672952212759, 1.652380203957, -0.9579920082192, -1.611407098404
5.075, -0.007434099824696, -0.0004743562239402, -13.06061026315, 30.04945064491, -12.66782729209, 30.42337669362, -45.9386247028, -15.47295125855, 45.688881702, 14.61138689954, 931.580435401, 738.5411720911, 902.6212993349, 709.8185537803, -7.278581746539, 2.424973871645, 7.424459627137, -2.368026981189, 0.4524313259894, -8.642228195141, 0.4513288195095, -8.734001631464, 0.9675683140086, 1.653688987138, -0.9572881037945, -1.610161784825
5.1, -0.007879344531375, -0.000508931692889, -13.06773169304, 29.27562852365, -12.66868481693, 29.65869564444, -45.97444885326, -15.53729761786, 45.67917467418, 14.5646194708, 931.8205416402, 738.3597423442, 902.7337740746, 709.6557437807, -7.287139866693, 2.406324194692, 7.4222068844, -2.378568305746, 0.4494602233106, -8.433172701589, 0.448459587701, -8.527157866755, 0.9677959992687, 1.654811260222, -0.9566574130808, -1.609099404243
5.125, -0.008302727901448, -0.000538972184864, -13.07462867281, 28.53869920417, -12.67047971334, 28.92970800648, -46.00808607671, -15.59359100037, 45.67281730736, 14.52490746711, 932.0413437599, 738.18771188, 902.8465780367, 709.5021015424, -7.295276489187, 2.389871453288, 7.420802340204, -2.387358718125, 0.4465979018246, -8.234180940741, 0.4457785745828, -8.330066296344, 0.9679784444647, 1.655780342694, -0.9560959344268, -1.608186154197
5.15, -0.008704804690352, -0.0005598040357629, -13.08163297582, 27.83762634927, -12.67321913147, 28.23609999333, -46.03525927178, -15.63882429368, 45.67357981558, 14.49530610415, 932.2534064387, 738.0349905876, 902.9767849924, 709.3476868773, -7.301703341527, 2.376578772332, 7.421193533638, -2.393422172905, 0.4439123805638, -8.044955034172, 0.4432841529376, -8.142618255872, 0.9680801376519, 1.65658491698, -0.9556396716847, -1.607431926251
5.175, -0.009085683427577, -0.0005731232728157, -13.08855240103, 27.17227295655, -12.67625352585, 27.57733842064, -46.05702845633, -15.67521422427, 45.67921170254, 14.47408293583, 932.4524695144, 737.8898906417, 903.1321032561, 709.189719023, -7.306722628518, 2.365744618184, 7.422700848585, -2.397192203064, 0.4413897980172, -7.865427754841, 0.4408338778694, -7.964640374833, 0.9681199341573, 1.657250811258, -0.9552674907825, -1.606806213777
5.2, -0.009445946220382, -0.0005819800459318, -13.09498444258, 26.54185645363, -12.67904033214, 26.95259179714, -46.0755181206, -15.7064250428, 45.68829258713, 14.45846827804, 932.6349026944, 737.730772305, 903.2729823269, 709.0305334506, -7.310923504129, 2.35617197207, 7.425199389304, -2.399438205872, 0.4389816738577, -7.695335486919, 0.4384802440538, -7.795863813614, 0.9681315803309, 1.657817647973, -0.9549634554254, -1.606268618254
5.225, -0.00978612661028, -0.0005902591049809, -13.10070009581, 25.94551608191, -12.68114453198, 26.36138569325, -46.09387580797, -15.73540570997, 45.69794960863, 14.44438905051, 932.7967311729, 737.5793172779, 903.3807318517, 708.8878885282, -7.315195836778, 2.347251249089, 7.428010742946, -2.401451801604, 0.4366990091014, -7.534404010964, 0.4362355079417, -7.636119300366, 0.9681593209028, 1.658342560806, -0.9546966422124, -1.605778360966
5.25, -0.010106392121, -0.0006009162846409, -13.10565378444, 25.38312722402, -12.68255984313, 25.80365325078, -46.11417224529, -15.7640269102, 45.70504729624, 14.42874155569, 932.9385897147, 737.4471117122, 903.4606169802, 708.7729888016, -7.32011316517, 2.338568171126, 7.430221108054, -2.404204964403, 0.4345601760777, -7.382578441107, 0.4341140801631, -7.485368487383, 0.9682285034207, 1.658855596337, -0.9544337068627, -1.605306548476
5.275, -0.01040686545964, -0.0006142466210287, -13.10994470424, 24.85454151667, -12.68359315922, 25.27924594996, -46.13602856734, -15.79250685829, 45.70849275783, 14.41121184393, 933.0681042736, 737.3331608822, 903.5256983431, 708.6801223801, -7.325524962115, 2.330052390382, 7.431442280645, -2.407732927473, 0.4325540632043, -7.239824986387, 0.4321453583295, -7.343575636209, 0.9683316121751, 1.659357979298, -0.9541610348808, -1.604845213081
5.3, -0.01068781946799, -0.0006281173712024, -13.11385298275, 24.35917897937, -12.68449517807, 24.78771128634, -46.15724325552, -15.81948446742, 45.70956995757, 14.39384975228, 933.1939704289, 737.231367636, 903.5873365759, 708.5967594499, -7.330765972722, 2.3220303688, 7.431967597688, -2.411343074309, 0.4306835839625, -7.106011198751, 0.4303217601002, -7.210639461894, 0.9684399581365, 1.659831741769, -0.9538872365213, -1.604406785399
5.325, -0.01094967318731, -0.0006410603727755, -13.11760052467, 23.89621979692, -12.6854496715, 24.32826655496, -46.17657211434, -15.84425652193, 45.70946762796, 14.37808811486, 933.3190681233, 737.1347434751, 903.6535526505, 708.5155500784, -7.335477127124, 2.314636663709, 7.432085884663, -2.414562835857, 0.4289502840783, -6.980941740672, 0.4286252107182, -7.086373100916, 0.9685351971311, 1.660265695861, -0.9536205190313, -1.604001549273
5.35, -0.01119290819849, -0.0006526040480502, -13.12125290337, 23.46478097088, -12.68655827544, 23.90002424256, -46.19387003553, -15.86679257944, 45.708933508, 14.36430089565, 933.442471193, 737.0410090133, 903.7257236587, 708.434648471, -7.339628097301, 2.307862807782, 7.432005225549, -2.417265812115, 0.4273398459943, -6.864396045283, 0.4270512273625, -6.970553653057, 0.9686126632919, 1.660659622072, -0.9533659391736, -1.603631733317
5.375, -0.0114179973933, -0.0006625421953993, -13.12481754766, 23.06400114362, -12.68777943676, 23.50219122298, -46.20930231551, -15.88706044386, 45.70863721193, 14.35248763359, 933.5618777899, 736.9522352118, 903.8000313862, 708.3551486161, -7.343280350363, 2.30174202401, 7.431943839091, -2.419457184183, 0.4258454023815, -6.756148706501, 0.4255910088682, -6.862973124519, 0.9686739136152, 1.661016964179, -0.9531285443723, -1.603296234838
5.4, -0.01162535829024, -0.0006712944021947, -13.12826598558, 22.69316691262, -12.68903192579, 23.13409418051, -46.22350695837, -15.90542916196, 45.70862738314, 14.34209246529, 933.6739634637, 736.8703580807, 903.8724367075, 708.2797815482, -7.346632888537, 2.296192297234, 7.43194420213, -2.421314683321, 0.4244671806016, -6.656006556458, 0.424236469396, -6.763449189637, 0.9687268835387, 1.661344850703, -0.9529081122402, -1.602989379717
5.425, -0.01181535223297, -0.0006795133996683, -13.13155088704, 22.35170213325, -12.69027686386, 22.79515281119, -46.23716214952, -15.92245126622, 45.70859697728, 14.33241682312, 933.7765373281, 736.7960739313, 903.9400552913, 708.2103651595, -7.349888072757, 2.291067329343, 7.431939825786, -2.42304901193, 0.4232013318759, -6.563811121059, 0.4229900081594, -6.671822482043, 0.9687799111185, 1.661650806104, -0.9527014946971, -1.602703920736
5.45, -0.01198831727466, -0.00068740745646, -13.13466585096, 22.03905895268, -12.69149538787, 22.48483542609, -46.2504249778, -15.93834103542, 45.70847158463, 14.32321437749, 933.8695967475, 736.7292362853, 904.0011756125, 708.1469009943, -7.353088240842, 2.28630718579, 7.431921505264, -2.424727836326, 0.422046206021, -6.47941288572, 0.4218532932184, -6.587947756699, 0.9688354651021, 1.661937952875, -0.9525077537592, -1.602436305527
5.475, -0.01214459273825, -0.0006949726393681, -13.13763917983, 21.75468087579, -12.69269154033, 22.20259637419, -46.2632041435, -15.95316807626, 45.70825543663, 14.31446637123, 933.9540648787, 736.668750738, 904.0558586157, 708.0889638362, -7.356201241754, 2.281883034582, 7.431890572591, -2.4263516305, 0.4210027739237, -6.402662199434, 0.4208244543777, -6.511678331104, 0.9688927069719, 1.662206929974, -0.9523265182475, -1.602185535313
5.5, -0.01228452767806, -0.0007021966678981, -13.14049949024, 21.49799533019, -12.69389674639, 21.94785605457, -46.27539406589, -15.96700127862, 45.70792854445, 14.30616954117, 934.0311121314, 736.6135235292, 904.1051236764, 708.0362722924, -7.359190178931, 2.277766099284, 7.431835798463, -2.427917961375, 0.4200685045718, -6.333406659718, 0.4199033074333, -6.442859901568, 0.9689500114995, 1.662458140169, -0.9521570536156, -1.60195120572
5.525, -0.01240848218433, -0.0007089592224296, -13.14327514721, 21.26839848996, -12.69513747416, 21.72001839017, -46.28683302832, -15.97979756182, 45.70757678612, 14.29840319691, 934.1019404095, 736.5632911016, 904.1498271129, 707.9885888931, -7.362002489157, 2.273966979085, 7.431777263309, -2.429401354296, 0.4192398702086, -6.271485855453, 0.4190884379649, -6.381333845352, 0.9690050384261, 1.662691432807, -0.9519995084061, -1.601733694867
5.55, -0.01251682150081, -0.0007151697836426, -13.1459894426, 21.06527367895, -12.69642546863, 21.51848171829, -46.2974378845, -15.99151236782, 45.70728217222, 14.29121435103, 934.1671890098, 736.5182128874, 904.1906091188, 707.9459477771, -7.36461141474, 2.270500651958, 7.431735422231, -2.43078787716, 0.4185146272439, -6.21673529515, 0.418376021329, -6.326939401964, 0.9690564003176, 1.662906954904, -0.9518539604891, -1.60153315468
5.575, -0.01260990912131, -0.000720863509192, -13.14865021714, 20.88801371174, -12.69776805462, 21.34264577475, -46.30726983964, -16.00219110947, 45.70704030632, 14.28454442426, 934.2269133828, 736.4784953952, 904.2278483324, 707.9085018526, -7.367034348009, 2.267357222948, 7.431707985912, -2.432094423221, 0.4178897263645, -6.168992109889, 0.4177631645039, -6.279515296988, 0.969104371175, 1.663105771397, -0.9517197666743, -1.601348742165
5.6, -0.0126881058478, -0.0007260852111768, -13.15125816822, 20.73601746848, -12.69916541003, 21.19191833136, -46.3164114736, -16.01188336585, 45.70685198885, 14.27833525395, 934.2810075863, 736.4443352121, 904.2615005474, 707.8761861624, -7.369295412415, 2.264525506294, 7.431696643927, -2.433335805261, 0.4173619920806, -6.128094313265, 0.4172475226503, -6.238901622543, 0.969149646397, 1.663288982009, -0.9515964590376, -1.601179425767
5.625, -0.01275177154256, -0.0007308667103503, -13.15381444283, 20.60868657003, -12.70061143232, 21.06571100045, -46.32493102782, -16.02063154368, 45.70672888328, 14.27255019329, 934.3293235159, 736.4157096045, 904.2913578571, 707.8488149742, -7.371414789637, 2.261994155443, 7.431706898124, -2.434519826671, 0.4169293278284, -6.093880172715, 0.4168261782165, -6.204939088863, 0.9691929119929, 1.663457436668, -0.9514837759255, -1.601024335357
5.65, -0.01280126655255, -0.0007352590146357, -13.15631887716, 20.50542591082, -12.7021019991, 20.96343238211, -46.33289920994, -16.02849986407, 45.7066590377, 14.26714248144, 934.3717437747, 736.3923603389, 904.3172649203, 707.8262215673, -7.373413070784, 2.259743360721, 7.4317370494, -2.435657464373, 0.4165895757928, -6.066188615253, 0.4164967603231, -6.17746747161, 0.9692348942936, 1.663611980569, -0.9513813176109, -1.600882603109
5.675, -0.0128369534513, -0.0007392919924732, -13.15877190238, 20.42563717713, -12.70363493408, 20.88448684693, -46.34035280457, -16.03553695229, 45.70664019913, 14.26208449961, 934.4083255918, 736.3740132823, 904.3390994519, 707.8082379003, -7.375300150465, 2.257757476547, 7.431787829648, -2.436754371892, 0.4163402761207, -6.044857660266, 0.4162573384779, -6.156325371298, 0.9692759433675, 1.66375324521, -0.9512888180149, -1.600753601221
5.7, -0.01285919795464, -0.0007429689293004, -13.1611764517, 20.36871542964, -12.70520789412, 20.82827388276, -46.34729600582, -16.04176725267, 45.70668388094, 14.25736989643, 934.4392524646, 736.3604488863, 904.3568275918, 707.7947441084, -7.377076001234, 2.256028096983, 7.431863236726, -2.437810725163, 0.4161792359472, -6.029723533074, 0.4161056115302, -6.14135006993, 0.9693160419061, 1.663881621135, -0.951206141113, -1.600636975807
5.725, -0.01286836847424, -0.0007462985529495, -13.16353536236, 20.33405132539, -12.7068201248, 20.7941873107, -46.35373403808, -16.04721642406, 45.70679023632, 14.25298594964, 934.4647309418, 736.3514883652, 904.3705429742, 707.7856933706, -7.378740818152, 2.254546800092, 7.43196324801, -2.43882921444, 0.4161041618408, -6.020621246681, 0.4160392554012, -6.132377309621, 0.9693551384169, 1.663997501172, -0.9511330349548, -1.600532391071
5.75, -0.01286483574519, -0.0007492890411005, -13.16585058517, 20.3210309907, -12.70847179338, 20.78161655271, -46.35967221782, -16.05190648951, 45.70695721487, 14.24891978585, 934.4849795921, 736.3470202394, 904.3803857418, 707.781034766, -7.380294794582, 2.253306792966, 7.432086944456, -2.439812550506, 0.4161124979669, -6.017384557883, 0.4160560538181, -6.129241584127, 0.9693931544672, 1.664101264922, -0.9510692201384, -1.600439515382
5.775, -0.01284897281231, -0.000751941540133, -13.16812403196, 20.32903537168, -12.71016212714, 20.78994729448, -46.36511313432, -16.05585161372, 45.70718841419, 14.24516551357, 934.50020119, 736.3469671742, 904.3864993656, 707.7806822664, -7.38173749183, 2.252303792162, 7.43223497659, -2.440761173346, 0.4162017714578, -6.019845770944, 0.4161535620041, -6.131776301227, 0.9694299823046, 1.664193225854, -0.951014466812, -1.600358061382
5.8, -0.01282115302152, -0.0007542531881465, -13.17035764657, 20.3574472182, -12.71188922972, 20.81856170584, -46.37005838019, -16.0590648857, 45.70749291129, 14.24172308709, 934.5105679621, 736.3511407653, 904.3890075495, 707.7845161329, -7.383068394334, 2.251532779387, 7.432409649588, -2.441673579884, 0.4163696837525, -6.027837579581, 0.4163291572384, -6.139813840984, 0.9694655104864, 1.664273595069, -0.9509686073528, -1.600287784812
5.825, -0.01278174914168, -0.0007561484899853, -13.17255653361, 20.40565579287, -12.7136444031, 20.8668380384, -46.37443592439, -16.06152606746, 45.70795837082, 14.2386604207, 934.516472928, 736.3585260298, 904.3876946836, 707.7922684648, -7.384264688764, 2.250990684366, 7.432637705045, -2.442527572283, 0.4166142289656, -6.041193883906, 0.4165798890299, -6.153185225195, 0.9694989027879, 1.664341752998, -0.950932250083, -1.600228963227
5.85, -0.01273115771218, -0.0007575787851924, -13.17472083313, 20.47300933281, -12.71543329468, 20.9341307341, -46.37820465801, -16.06323192914, 45.70864377319, 14.23600490891, 934.5183352973, 736.3689169398, 904.3827957269, 707.8039605384, -7.385311869018, 2.250677432058, 7.432934859985, -2.443314744057, 0.4169326665174, -6.059737095505, 0.4169063146148, -6.171714465516, 0.9695297023504, 1.664397959029, -0.9509057782139, -1.600181577444
5.875, -0.01266976549468, -0.0007584995593441, -13.17684504219, 20.55886082754, -12.71724434904, 21.01980690476, -46.38134222022, -16.06414797604, 45.7095535434, 14.23376871333, 934.5164648027, 736.3830372055, 904.3752478987, 707.8196235443, -7.386201132203, 2.250610617119, 7.433296685781, -2.444030802865, 0.4173220921959, -6.083290488314, 0.417303513458, -6.195228221495, 0.9695578057019, 1.664442811986, -0.9508891038779, -1.600145287037
5.9, -0.0125979546799, -0.000759012606391, -13.17891228066, 20.66257768179, -12.71905603032, 21.12323918643, -46.38395856976, -16.06435096395, 45.71058357956, 14.23185663936, 934.510614788, 736.4011402781, 904.3648867909, 707.8393036405, -7.38696428715, 2.250772156966, 7.43369556387, -2.444701849593, 0.417779346295, -6.111680482539, 0.4177679735776, -6.223554110974, 0.9695846509966, 1.664477751441, -0.9508810145123, -1.600118636341
5.925, -0.01251610688834, -0.0007592084918533, -13.18090700753, 20.7835310787, -12.72084819943, 21.24380436695, -46.38615561127, -16.06392322183, 45.71166281212, 14.23018976996, 934.5005371878, 736.4231568134, 904.3513316159, 707.8628526064, -7.38763077839, 2.251139257892, 7.434114350709, -2.44534777609, 0.4183019706788, -6.144734333684, 0.4182973644902, -6.256520756445, 0.9696116817729, 1.6645040484, -0.9508807014647, -1.600100227398
5.95, -0.01242460499241, -0.0007591484330804, -13.18281828984, 20.92108931154, -12.72260494184, 21.38087618045, -46.3879935268, -16.06293106974, 45.71273577928, 14.22871893155, 934.4861783527, 736.4488878556, 904.3344001708, 707.8900447126, -7.38821711961, 2.251692261069, 7.434538843931, -2.445979553973, 0.4188877855181, -6.182278801683, 0.418889387558, -6.293956257483, 0.9696398537883, 1.664522660995, -0.950887551986, -1.600089000485
5.975, -0.01232383458124, -0.0007588720356289, -13.18463877806, 21.07461606453, -12.72431553314, 21.53381935783, -46.38949842398, -16.06142435261, 45.71375439354, 14.22741262728, 934.4676494696, 736.478122797, 904.3140996968, 707.9207161829, -7.388729349375, 2.252415893654, 7.434955674402, -2.446603878371, 0.4195344052691, -6.224139866548, 0.4195418059691, -6.335686753153, 0.9696696470858, 1.664534293043, -0.9509010135814, -1.600084218731
6, -0.012214226362, -0.0007578620978555, -13.18634435422, 21.24342940772, -12.72593409203, 21.70183455203, -46.3901585414, -16.05896053991, 45.71519767928, 14.22654320874, 934.4453122597, 736.5116846323, 904.2891118019, 707.959332591, -7.38902069987, 2.253443772303, 7.435508933026, -2.447183625675, 0.420231906807, -6.270132329766, 0.4202467492053, -6.381496243408, 0.9696959545578, 1.664535396632, -0.9509255856477, -1.6000916121
6.025, -1.122083637419, -0.007383872701011, -1298.683611392, -497.7952215024, -1377.490296648, -503.5079273229, 22.69822066689, -29.72554728689, -25.98463423789, 6.70765387975, 827.7281588248, 594.475389604, 877.5196538028, 626.9930255609, 11.27729269125, -2.939287400365, -12.53407569076, -3.850798587897, 350.3758940511, 135.7694701387, 371.2639231089, 137.1999719949, 0.1921044327717, 1.517168819928, -0.2180789956578, -1.412026363837
6.05, -1.459998804411, -5.721594899866e-05, -1832.048782755, -628.5333649281, -1785.319909967, -583.7736429931, 47.97096119972, -17.61510178889, -43.05777581667, 13.47590818476, 1197.001039972, 373.2047051883, 1158.403296575, 341.9027357508, 20.45646377695, -1.575584120439, -18.82180662325, 0.7210203536544, 488.3422277907, 172.1701461117, 476.3187839837, 160.0536080842, 0.3737401483899, 0.7590959646314, -0.3318419280548, -0.6853634158197
6.075, -1.493996522206, 0.0005391249608309, -2117.329442766, -379.9337721261, -2118.997517589, -360.9063917425, -4.549537919446, -5.301582922387, 8.930015096857, 3.196431042971, 1374.20629713, 222.6954086362, 1351.854279069, 210.632356601, 6.376137283246, 0.5717399242578, -5.000087580868, -1.038152339296, 559.3898938108, 104.0520310388, 560.2532495401, 98.88142688428, -0.08015811501268, 0.2802626041769, 0.1530222562769, -0.2847979769641
6.1, -1.305639204542, 0.0004536052495479, -1988.970917503, -240.5993017159, -1982.663970748, -175.085706437, 67.29342181605, -3.428325516847, -62.35904937272, 1.886445409651, 1501.286323137, 138.230324709, 1443.506935242, 100.2844312743, 26.4795224413, 0.3528211020706, -24.73607588472, -0.4201907264817, 518.6087484851, 65.77216780626, 518.0689737155, 47.92158942457, 0.7910219168213, 0.1922043257485, -0.6953864765415, -0.1470856700762
6.125, -1.159801870272, -7.148100704439e-05, -1725.908946974, -286.9451095451, -1726.303240816, -194.1805991242, 3.489494952719, -6.824778421552, 2.710318849129, 2.029488437073, 1557.431260381, 157.5838988905, 1492.94551773, 107.6406611679, 8.355198296309, -0.4003137876809, -6.20403556509, -0.4559610022681, 444.1105280594, 78.17564685898, 445.6028656752, 52.97898781381, 0.0758113686636, 0.2786305032743, 0.06447520630286, -0.1900263529725
